epoch_idx,train_loss,valid_loss
96,0.0224523847870052,0.022599736433058792
97,0.02245010338788994,0.0225913527095887
98,0.022446858860278873,0.02258860531162329
99,0.022445179431294808,0.022591745100985605
100,0.022443473881722156,0.02259375642381364
101,0.02244053342926808,0.02258278717404548
102,0.022437597301611076,0.022587241053208588
103,0.022436223442013792,0.0225899302240034
104,0.022434396348644404,0.022585189181097764
105,0.02243224841510177,0.022585096299290154
106,0.02243251063004644,0.022580817860852746
107,0.022428588573277945,0.022573140853626963
108,0.022427870885031335,0.0225829122307946
109,0.022425972417084068,0.022577841263766527
110,0.022424107480984147,0.022580902843205873
111,0.022422006325303213,0.022577040929488836
112,0.022421619120154068,0.022578295110959285
113,0.022419647571666167,0.022566019425839523
114,0.02241817156301183,0.02258072138260947
115,0.02241485078007554,0.022571782269050798
116,0.02241484875832819,0.02257189150087804
117,0.02241341792380957,0.022573446593610023
118,0.02241218416670597,0.022567582894727642
119,0.02241050675402469,0.02256890110787671
120,0.02240981901389374,0.022569016497503553
121,0.022407016155200177,0.02257383172317115
122,0.022406657731820524,0.02256491675805972
123,0.02240345598334285,0.02257196765699124
124,0.022402173675265202,0.022568144885440195
125,0.022402672493330028,0.022564812922398352
126,0.022400868089265273,0.0225680478518516
127,0.022401566542479347,0.022558430332561018
128,0.022398207601027932,0.022560701480775967
129,0.022396766623290338,0.022562188921800563
130,0.022394462569352673,0.022562242341422928
131,0.02239344500007665,0.022559812217442663
132,0.02239313706049055,0.022561164335089097
133,0.022391371587463772,0.022555497739634642
134,0.022391121128538322,0.022559227034105966
135,0.02238926339014934,0.022556360272588418
136,0.022388972332940044,0.022571001719101445
137,0.02238696578801762,0.022553915558996895
138,0.02238624002246084,0.02255830980205776
139,0.02238435659481357,0.02256046102532573
140,0.022383697986113983,0.022551693160180034
141,0.02238260943184874,0.02255178039718677
142,0.022382579227233714,0.022558427264247866
143,0.022379627919532952,0.022554120688919085
144,0.022377044383524763,0.02254824522736302
145,0.022376736844416444,0.022545073270318607
146,0.022374911292463048,0.02255847525927164
147,0.022375042651595137,0.022569116495958625
148,0.022373090151209807,0.022546363917650362
149,0.022372130302760113,0.022544267095235812
150,0.02237088539942823,0.022551334862630258
151,0.022369926394280693,0.022549000715993566
152,0.022368873425672564,0.022549967936380182
153,0.022367322937225164,0.02254644887096582
154,0.022368051250836955,0.022550164182592074
155,0.02236489183140889,0.022545818016223414
156,0.022365517257923,0.022541477252070143
157,0.022363376295839513,0.022550855995255387
158,0.022362741511333255,0.022543547621172874
159,0.022361172119366654,0.022548388711534643
160,0.022360987952822948,0.022545571575384706
161,0.022360797084023443,0.02254644192612454
162,0.02235838801234951,0.022535505151353746
163,0.022357802885273285,0.0225355375519421
164,0.022355610613032727,0.022539678621660893
165,0.02235583078446482,0.022547421347774557
166,0.02235402602045402,0.022554865408206032
167,0.022352741477081203,0.022541377378839995
168,0.022352358749176862,0.022537962541095465
169,0.022352038166712888,0.02253515208542308
170,0.02234921567250901,0.022538122939101363
171,0.022349205221974762,0.02253434893872665
172,0.022348455846377416,0.022535781121076837
173,0.02234645695529924,0.02253642858112834
174,0.02234632636324544,0.0225308574367098
175,0.022346405268862442,0.022532907242306877
176,0.022344912771049667,0.022531210533492982
177,0.022344944935707003,0.022534406015884766
178,0.022343872606236465,0.02254576687666262
179,0.022342724173888443,0.022532857580642184
180,0.0223409467663818,0.022532304237708908
181,0.02234202128698606,0.022537817154351904
182,0.02234107763005875,0.022530265415003255
183,0.022337074647740755,0.022520713713207623
184,0.022333312889161183,0.022528144937781748
185,0.022331072601328505,0.022524579383672427
186,0.022330313394667074,0.022528813278333403
187,0.02233153644413211,0.022529865467159266
188,0.022329398174082044,0.022525065124504324
189,0.022329065248796055,0.02252982894564244
190,0.022328804620033775,0.022518906899016762
191,0.02232661680749443,0.022522904431328213
192,0.022326543341599798,0.022524634514097155
193,0.022326046169002592,0.02252421294771239
194,0.022325316611610864,0.022520507704291145
195,0.0223247341015541,0.022525986121769617
196,0.02232476862189192,0.022532439368107598
197,0.022324120750473513,0.022524922728035194
198,0.022323743795619726,0.022514575471682337
199,0.02232167546399308,0.022519574598924955
200,0.022320453242101464,0.02252261793968661
201,0.022320702242489256,0.02252871086733242
202,0.022321150376521638,0.022520319900175084
203,0.02231975497097774,0.02251419944663875
204,0.02232011384746594,0.022521333352152346
205,0.022319535753553894,0.02252303411293026
206,0.022319133599452402,0.022525830279047244
207,0.022317402081133947,0.02251870767704927
208,0.022316481433530527,0.02252155056960709
209,0.02231594966013697,0.022516276929969135
210,0.02231569684129638,0.022532400783101782
211,0.022313954395137076,0.022517610274160903
212,0.02231220709908295,0.022520540451516614
213,0.02231167688101927,0.022516496004019514
214,0.022310601763932996,0.022522490542985742
215,0.02230964879377994,0.022515557504907257
216,0.022309716455166547,0.0225174301982981
217,0.02230843090333986,0.022516077172014766
218,0.022308407690752322,0.022513051618032156
219,0.022307459491850416,0.022516114204110517
220,0.02230686383499132,0.022509293233871113
221,0.022306717954607473,0.022513720752884908
222,0.022305699303073516,0.02251291731339203
223,0.02230598318435012,0.022520467663167475
224,0.022304525160898866,0.02252354989987993
225,0.022304784039536944,0.02250896817234748
226,0.022304726101533088,0.022523274115876898
227,0.022303248063871985,0.022513038781569857
228,0.02230143550929794,0.022507305841707844
229,0.02230266273595192,0.022512464679731645
230,0.02230231002089303,0.022515955835716334
231,0.022301633826258237,0.022508699095439857
232,0.02230099491961361,0.022516351132089538
233,0.022299352719939425,0.02252037203548577
234,0.02229925519634025,0.022512265318625352
235,0.022299779037611947,0.022515353675025475
236,0.022299613008719056,0.022510339910985395
237,0.02229822538768889,0.022505969438277193
238,0.02229757519325737,0.022510276927687433
239,0.022297181780702613,0.022515174931265505
240,0.022297791489976185,0.022508035855232877
241,0.022296767586859723,0.022509706951617303
242,0.022295798552224064,0.02251371635367883
243,0.02229544888611988,0.022505352711568175
244,0.022294190367148387,0.022515505699295044
245,0.02229524195283777,0.022509946070125096
246,0.02229267641292179,0.022510014631074333
247,0.02229419766528125,0.02251332618971272
248,0.02229271348615423,0.022505479814262697
249,0.022292326117668224,0.022509168101503076
250,0.02229280631775088,0.022505103728119025
251,0.022291776573829313,0.02250862274574223
252,0.02229196494115506,0.022512350058997942
253,0.022290909356132427,0.022509040177889596
254,0.022291301060909572,0.022504932798515398
255,0.022290486011795698,0.022507617055290547
256,0.022289635604486407,0.022505133553429563
257,0.022289166501630975,0.0225118380566238
258,0.022289344653748544,0.022501993389602373
259,0.022288981403462218,0.022516312147815843
260,0.022288833751780875,0.022499951660105568
261,0.02228797270519252,0.022507736430336763
262,0.02228791590268231,0.022504535007322905
263,0.022287181113671468,0.022508906173910288
264,0.022286142289430416,0.022512453254620802
265,0.022285711833890786,0.022506327133900394
266,0.022286084094927196,0.02250596221334344
267,0.02228538631502395,0.022506442205322837
268,0.022284928473337552,0.022500280135369564
269,0.022286624131350984,0.022508254592930314
270,0.02228408683479781,0.022503250075571333
271,0.022283411840386458,0.0225098818890235
272,0.022283199820673553,0.022501293192918558
273,0.02228252068476539,0.022500872881202855
274,0.02228151778011459,0.022506035884316575
275,0.02228083062981119,0.022504991335421075
276,0.022282052531683548,0.02250428626585429
277,0.02228159064166284,0.022515555222425883
278,0.02228199596510436,0.022505492965904643
279,0.022281114883132863,0.022504899056749943
280,0.02228066100629749,0.0225093797679244
281,0.02227987095619243,0.022498167929042658
282,0.022278912217223477,0.02250989514955668
283,0.02227941511749989,0.022501569546785748
284,0.022278580001545402,0.02250377198946809
285,0.022277780493631227,0.022505140537592682
286,0.022278489880735667,0.022505331308390074
287,0.022278063534630434,0.02250524429219057
288,0.022276196593116845,0.022498265770846234
289,0.022276112144935748,0.02250713195933677
290,0.022276031576912485,0.02250290701493074
291,0.022275479880051786,0.022504541998140493
292,0.022274622166140314,0.02250414576046302
293,0.022274581466224644,0.02250712940099759
294,0.022274514104893898,0.022509637111196003
295,0.02227281908510412,0.02250266525278563
296,0.022274715266940307,0.022499371926170464
297,0.022272491321867843,0.022504490321382915
298,0.022272592895616183,0.02249943998198534
299,0.0222719843399848,0.02249867060246232
300,0.022271342629390747,0.02249289873095738
301,0.02227092258808829,0.02250065128753018
302,0.022270618786369295,0.02250237994624369
303,0.0222692940415607,0.022496833442097828
304,0.022270708273190033,0.02250154159984909
305,0.022269369777232727,0.02249785155220034
306,0.02226999701618103,0.02249929162372084
307,0.022268886532430022,0.022504611075113215
308,0.022268928830627113,0.02250411567562836
309,0.022268449319584025,0.022495710711107116
310,0.022267363921349873,0.02249583213935815
311,0.022267500201156094,0.022497887306033925
312,0.02226634835990732,0.022503218836489532
313,0.022266215338973924,0.022505017807486382
314,0.022265231951867925,0.02249910145303517
315,0.022264635587820724,0.022500431346584544
316,0.022266426921911966,0.022493473342769563
317,0.022264470898290083,0.022497693849252626
318,0.02226385856715744,0.02249723321995049
319,0.022263955013943244,0.02249678352514367
320,0.022264785709518356,0.02249803733456905
321,0.022263365790136606,0.02249651603018378
322,0.022263129663113147,0.022496138679086872
323,0.02226285725292369,0.0225003710740735
324,0.022262428808242286,0.022511451691752053
325,0.02226353733618564,0.022494660919703383
326,0.022262445011863696,0.02250210423664967
327,0.02226293964366531,0.022497999170609365
328,0.022261801461007695,0.022495824042689534
329,0.022260715203137705,0.022494832434899893
330,0.022259803970391852,0.02249422700505204
331,0.022257946511490385,0.022495059125892485
332,0.022258984351475622,0.022493252528274204
333,0.022258906652736523,0.022494910312099634
334,0.02225915499191251,0.022498040516008105
335,0.022257250649282863,0.022487909123833864
336,0.02225737559653579,0.022492427744888455
337,0.02225664882373504,0.022498436247341314
338,0.0222565265975532,0.022490638433149513
339,0.02225525565832592,0.022493228663549133
340,0.022254916794837664,0.022489753288324872
341,0.022254752876015017,0.02249233728288617
342,0.022256058053067847,0.022503801335657173
343,0.02225335666709575,0.02249685443209417
344,0.022254613254457645,0.022489492527683203
345,0.02225409965682684,0.022491859664735797
346,0.022254183251421613,0.02250462443183366
347,0.0222526706299028,0.022490232374087173
348,0.0222525290882299,0.022497921098010343
349,0.022253488824763596,0.022495893024684896
350,0.022252036443693408,0.02249644671848994
351,0.02225199189507737,0.022499506852700555
352,0.022251588088853788,0.02249494841132953
353,0.02225151002109438,0.02249875060546104
354,0.02225127511183795,0.022488291624276503
355,0.022251195944881973,0.02249190152434317
356,0.022250343144990168,0.022493419583769502
357,0.022250331748312036,0.02248685686241384
358,0.022249670742795272,0.022500724347502467
359,0.022249470331493465,0.022496026864722397
360,0.022249005820823592,0.022488114390475055
361,0.022248997620708293,0.02249949732169233
362,0.022248165136292096,0.022492829114973023
363,0.02224782870410324,0.022501660606479946
364,0.022247424326200655,0.022509555658733894
365,0.02224811316008361,0.022486223250303264
366,0.022247361129354874,0.02248929279029718
367,0.02224703215440108,0.02248543605133383
368,0.022246614054992394,0.022499163793269866
369,0.022246510092291248,0.022507190095764663
370,0.02224791877228221,0.02249444448505566
371,0.022246218891708483,0.022491321911398333
372,0.022246333286190387,0.022498784790050873
373,0.022245176877559062,0.022496825589224594
374,0.022244229255780727,0.02249131156431076
375,0.02224545851991079,0.02248796917916738
376,0.022244976737275452,0.022492504268812066
377,0.022245118263219617,0.0224947889062318
378,0.022244305696221055,0.022495093976533733
379,0.022245070879196686,0.022496630470037034
380,0.02224284805993865,0.022496627125261123
381,0.02224470713345522,0.022484890062793892
382,0.022242134361951025,0.02249272424544983
383,0.022242640139375967,0.02248768952105602
384,0.02224333549765903,0.02249854277685096
385,0.02224250159281711,0.022496743112579883
386,0.022242343364166688,0.02249353918809227
387,0.022241902840422052,0.022493067211718017
388,0.022241313426660695,0.022488125522789455
389,0.02224192058969411,0.022495583798972266
390,0.022242036625408978,0.02248979957617599
391,0.022241346497535126,0.022489860523812723
392,0.022240256182256554,0.02249937992544192
393,0.02224074122678947,0.022486132213597215
394,0.022240554382731172,0.02250228192597947
395,0.022240091092853083,0.02248660875130451
396,0.022240188151849638,0.02249049514135241
397,0.022239826302630595,0.022502848636522313
398,0.022239025105692305,0.02249907804262855
399,0.022239027253874482,0.022502861334450758
400,0.02223938082735931,0.022506060608072535
401,0.02223919012068676,0.022493636388647435
402,0.02223914980189043,0.022496479999282486
403,0.022237669640850152,0.0225079356268963
404,0.02223834588811571,0.02248917370139294
405,0.0222386318976111,0.0225002690647602
406,0.02223783226507695,0.022490319171294293
407,0.02223837457006823,0.02249406377889867
408,0.02223770856220891,0.022489095576163156
409,0.022236399261202855,0.02248998125818458
410,0.022237257106993716,0.0224883596214111
411,0.022236640270788508,0.022507456718989686
412,0.02223594381572868,0.022493082432898465
413,0.02223587258089456,0.022485248914479086
414,0.022235661899938954,0.022497123219835057
415,0.022234800875128843,0.022494001735695077
416,0.022235543102016305,0.022488963099081008
417,0.022235194723248558,0.022495145899506505
418,0.022233893347104947,0.02249785670336093
419,0.02223549202174074,0.022488209943142795
420,0.022233707046292944,0.02248497341480318
421,0.022234902972765036,0.022484954061200185
422,0.02223516385258212,0.022492451742097866
423,0.022233637026201094,0.022501463328221085
424,0.022234268785345745,0.022492819492012196
425,0.022233236225980682,0.02250604532942171
426,0.02223286270846036,0.022488942864668876
427,0.022232799699149493,0.022490332653239666
428,0.022233393618588365,0.0224912569650333
429,0.022232946145767783,0.02250313510880547
430,0.02223265504318714,0.022495537273980223
431,0.022231746782567178,0.022484908025008823
432,0.022232592158496243,0.022486384412967644
433,0.022231483044960004,0.022484796579059704
434,0.022231577167522797,0.022485797351862014
435,0.022230976770870017,0.02249243423662119
436,0.022231617730719466,0.022493899602366755
437,0.02223159502387124,0.022489292965733064
438,0.022229767422947685,0.022493417771940263
439,0.022231162413494973,0.02249909489536274
440,0.02223091817346921,0.0224932839028651
441,0.022230012838393886,0.022494203236514233
442,0.022230033666263273,0.02249322379490082
443,0.022228743875542606,0.022483175278639165
444,0.02222989522194119,0.022487705049551745
445,0.022231414410811657,0.022491256916637194
446,0.02222945979854123,0.022490913394418735
447,0.022229321520580762,0.022489629708866903
448,0.02222840172716862,0.02248536133077014
449,0.0222276950532709,0.022487908828012663
450,0.022229107909845856,0.02248797928064471
451,0.02222745050411501,0.022492526402771378
452,0.022228927571434177,0.02249014093024888
453,0.022227257983798366,0.022492454299227145
454,0.022228263895057283,0.022484444765378298
455,0.02222778502102795,0.022492248533501104
456,0.022227901183782595,0.022498180645724595
457,0.022227225453145476,0.022491277614442046
458,0.022226855926489087,0.022491993880448074
459,0.022226591258466766,0.022491739990238672
460,0.02222646230462117,0.02248524638578252
461,0.022227339742365848,0.022498444109288817
462,0.022226877199602653,0.022494622148372556
463,0.02222560841279221,0.02248212848174452
464,0.022225898859605613,0.02248696602830139
465,0.02222646263129489,0.02248911034544496
466,0.02222611780540631,0.022491064142845945
467,0.0222261471080389,0.02248968898199835
468,0.022225742449438892,0.02250077608415023
469,0.022225722919190113,0.022486432597341188
470,0.022225167694253246,0.022486026927867504
471,0.022224745447903184,0.02249302502906663
472,0.022224456090002176,0.02249896832139568
473,0.02222364283517395,0.022486016554162075
474,0.02222529986402012,0.02248849333017416
475,0.02222387443111194,0.02249046769047585
476,0.02222434855566837,0.022494097099618
477,0.022224365838522955,0.022488466601004536
478,0.022223111033347683,0.022489660329688445
479,0.02222375290243898,0.022491305521451913
480,0.02222433254200168,0.022491057989281003
481,0.02222413384755175,0.022487806061300297
482,0.022222625452222936,0.0224857735573113
483,0.022222819694836016,0.02248719598240146
484,0.022222743557476308,0.022493042015495065
485,0.022223521965897948,0.022485276303045663
486,0.022223032775633558,0.022489323202410507
487,0.022222648419805185,0.022482690612805785
488,0.022221635082768674,0.02248774563815637
489,0.022222301483846362,0.02249442765833438
490,0.02222165987609404,0.022486137094344556
491,0.022221543928097113,0.022482796668033586
492,0.022221330593220016,0.022495817549746895
493,0.022221026283946854,0.022486846031970157
494,0.022220526647382877,0.022483765748645548
495,0.02222071519377422,0.02248554640413589
496,0.02222222429629114,0.022493542258220277
497,0.022220101015725163,0.022492988935250396
498,0.022220317034771318,0.022491173378302896
499,0.022220942501212218,0.022502278718527512
